"Date","InCount","outlier"
"582","2011-02-18","10747",2
"583","2011-02-19","9462",2
"584","2011-02-20","8431",2
"585","2011-02-21","5020",2
"586","2011-02-22","6945",2
"587","2011-02-23","7943",2
"588","2011-02-24","8743",2
"589","2011-02-25","13442",2
"590","2011-02-26","11125",2
"591","2011-02-27","11477",2
"592","2011-02-28","6891",2
"593","2011-03-01","7003",2
"594","2011-03-02","7667",2
"595","2011-03-03","7492",2
"596","2011-03-04","10907",2
"597","2011-03-05","11603",2
"598","2011-03-06","9500",2
"599","2011-03-07","6669",2
"600","2011-03-08","6329",2
"601","2011-03-09","6699",2
"602","2011-03-10","6843",2
"603","2011-03-11","10312",2
"604","2011-03-12","11778",2
"605","2011-03-13","10330",2
"606","2011-03-14","5711",2
"607","2011-03-15","6057",2
"608","2011-03-16","7102",2
"609","2011-03-17","7631",2
"610","2011-03-18","12283",2
"611","2011-03-19","11136",2
"612","2011-03-20","10149",2
"613","2011-03-21","6208",2
"614","2011-03-22","7098",2
"615","2011-03-23","7640",2
"616","2011-03-24","7426",2
"617","2011-03-25","12309",2
"618","2011-03-26","12910",2
"619","2011-03-27","9498",2
"620","2011-03-28","6621",2
"621","2011-03-29","6974",2
"622","2011-03-30","7795",2
"623","2011-03-31","8542",2
"624","2011-04-01","14460",2
"625","2011-04-02","12761",2
"626","2011-04-03","10557",2
"627","2011-04-04","6387",2
"628","2011-04-05","6858",2
"629","2011-04-06","7990",2
"630","2011-04-07","7568",2
"631","2011-04-08","10147",2
"632","2011-04-09","11081",2
"633","2011-04-10","8554",2
"634","2011-04-11","5835",2
"635","2011-04-12","6659",2
"636","2011-04-13","7615",2
"637","2011-04-14","7331",2
"638","2011-04-15","11107",2
"639","2011-04-16","11394",2
"640","2011-04-17","9125",2
"641","2011-04-18","6085",2
"642","2011-04-19","6474",2
"643","2011-04-20","7580",2
"644","2011-04-21","9622",2
"645","2011-04-22","11090",2
"646","2011-04-23","9262",2
"647","2011-04-24","8099",2
"648","2011-04-25","6212",2
"649","2011-04-26","5329",2
"650","2011-04-27","7054",2
"651","2011-04-28","8119",2
"652","2011-04-29","10067",2
"653","2011-04-30","11104",2
"654","2011-05-01","9314",2
"655","2011-05-02","6787",2
"656","2011-05-03","6075",2
"657","2011-05-04","6771",2
"658","2011-05-05","6514",2
"659","2011-05-06","10092",2
"660","2011-05-07","9733",2
"661","2011-05-08","6800",2
"662","2011-05-09","6163",2
"663","2011-05-10","6329",2
"664","2011-05-11","7808",2
"665","2011-05-12","7794",2
"666","2011-05-13","10410",2
"667","2011-05-14","9941",2
"668","2011-05-15","8507",2
"669","2011-05-16","6447",2
"670","2011-05-17","6237",2
"671","2011-05-18","7550",2
"672","2011-05-19","7544",2
"673","2011-05-20","10715",2
"674","2011-05-21","11928",2
"675","2011-05-22","8622",2
"676","2011-05-23","6380",2
"677","2011-05-24","6346",2
"678","2011-05-25","7120",2
"679","2011-05-26","7173",2
"680","2011-05-27","12126",2
"681","2011-05-28","12401",2
"682","2011-05-29","11259",2
"683","2011-05-30","9751",2
"684","2011-05-31","6606",2
"685","2011-06-01","8352",2
"686","2011-06-02","8762",2
"687","2011-06-03","13615",2
"688","2011-06-04","11049",2
"689","2011-06-05","9265",2
"690","2011-06-06","6883",2
"691","2011-06-07","6525",2
"692","2011-06-08","7079",2
"693","2011-06-09","7167",2
"694","2011-06-10","9429",2
"695","2011-06-11","10178",2
