Date,InCount,BRCWeek,LocationName,Hour,Weekday,NewDate,Month,Year,Day,Day_yr,Month_yr,Week_yr,Hour_yr,week_no
01/01/2011,50,52,Headrow,22,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,28,52,Headrow,23,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,547,52,DortmundSq,0,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,270,52,DortmundSq,1,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,284,52,DortmundSq,2,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,209,52,DortmundSq,3,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,151,52,DortmundSq,4,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,76,52,DortmundSq,5,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,37,52,DortmundSq,6,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,107,52,DortmundSq,7,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,23,52,DortmundSq,8,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,71,52,DortmundSq,9,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,179,52,DortmundSq,10,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,275,52,DortmundSq,11,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,406,52,DortmundSq,12,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,548,52,DortmundSq,13,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,682,52,DortmundSq,14,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,715,52,DortmundSq,15,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,599,52,DortmundSq,16,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,396,52,DortmundSq,17,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,139,52,DortmundSq,18,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,110,52,DortmundSq,19,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,75,52,DortmundSq,20,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,58,52,DortmundSq,21,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,35,52,DortmundSq,22,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
01/01/2011,60,52,DortmundSq,23,Saturday,01-Jan-11,1,2011,1,Saturday/01-Jan-2011,Jan-11,00-2011,"00, 01-Jan-2011",1
02/01/2011,140,52,Briggate,0,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,76,52,Briggate,1,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,79,52,Briggate,2,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,58,52,Briggate,3,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,59,52,Briggate,4,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,73,52,Briggate,5,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,74,52,Briggate,6,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,53,52,Briggate,7,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,51,52,Briggate,8,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,125,52,Briggate,9,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,662,52,Briggate,10,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1198,52,Briggate,11,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2241,52,Briggate,12,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,3156,52,Briggate,13,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,3629,52,Briggate,14,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,3118,52,Briggate,15,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1979,52,Briggate,16,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,871,52,Briggate,17,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,366,52,Briggate,18,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,331,52,Briggate,19,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,291,52,Briggate,20,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,195,52,Briggate,21,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,170,52,Briggate,22,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,158,52,Briggate,23,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,57,52,BriggateAtMcDs,0,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,60,52,BriggateAtMcDs,1,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,79,52,BriggateAtMcDs,2,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,150,52,BriggateAtMcDs,3,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,49,52,BriggateAtMcDs,4,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,11,52,BriggateAtMcDs,5,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,8,52,BriggateAtMcDs,6,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,16,52,BriggateAtMcDs,7,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,61,52,BriggateAtMcDs,8,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,156,52,BriggateAtMcDs,9,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,610,52,BriggateAtMcDs,10,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,914,52,BriggateAtMcDs,11,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1201,52,BriggateAtMcDs,12,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1398,52,BriggateAtMcDs,13,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1429,52,BriggateAtMcDs,14,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1315,52,BriggateAtMcDs,15,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,516,52,BriggateAtMcDs,16,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,173,52,BriggateAtMcDs,17,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,78,52,BriggateAtMcDs,18,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,29,52,BriggateAtMcDs,19,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,24,52,BriggateAtMcDs,20,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,18,52,BriggateAtMcDs,21,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,14,52,BriggateAtMcDs,22,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,10,52,BriggateAtMcDs,23,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,25,52,AlbionStNorth,0,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,98,52,AlbionStNorth,1,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,19,52,AlbionStNorth,2,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,34,52,AlbionStNorth,3,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2,52,AlbionStNorth,4,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,7,52,AlbionStNorth,5,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2,52,AlbionStNorth,6,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,7,52,AlbionStNorth,7,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,44,52,AlbionStNorth,8,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,94,52,AlbionStNorth,9,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,474,52,AlbionStNorth,10,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1237,52,AlbionStNorth,11,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2069,52,AlbionStNorth,12,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2499,52,AlbionStNorth,13,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2810,52,AlbionStNorth,14,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2294,52,AlbionStNorth,15,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1392,52,AlbionStNorth,16,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,414,52,AlbionStNorth,17,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,114,52,AlbionStNorth,18,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,81,52,AlbionStNorth,19,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,50,52,AlbionStNorth,20,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,35,52,AlbionStNorth,21,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,68,52,AlbionStNorth,22,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,45,52,AlbionStNorth,23,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,23,52,AlbionStSouth,0,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,39,52,AlbionStSouth,1,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,21,52,AlbionStSouth,2,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,35,52,AlbionStSouth,3,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,4,52,AlbionStSouth,4,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,7,52,AlbionStSouth,5,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,4,52,AlbionStSouth,6,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,54,52,AlbionStSouth,7,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,25,52,AlbionStSouth,8,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,105,52,AlbionStSouth,9,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,541,52,AlbionStSouth,10,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1387,52,AlbionStSouth,11,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2435,52,AlbionStSouth,12,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2743,52,AlbionStSouth,13,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,3326,52,AlbionStSouth,14,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2752,52,AlbionStSouth,15,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1796,52,AlbionStSouth,16,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,602,52,AlbionStSouth,17,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,189,52,AlbionStSouth,18,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,157,52,AlbionStSouth,19,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,116,52,AlbionStSouth,20,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,75,52,AlbionStSouth,21,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,100,52,AlbionStSouth,22,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,62,52,AlbionStSouth,23,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,23,52,CommercialStBarratts,0,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,13,52,CommercialStBarratts,1,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,8,52,CommercialStBarratts,2,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,0,52,CommercialStBarratts,3,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,6,52,CommercialStBarratts,4,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,38,52,CommercialStBarratts,5,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,7,52,CommercialStBarratts,6,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,49,52,CommercialStBarratts,7,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,30,52,CommercialStBarratts,8,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,122,52,CommercialStBarratts,9,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,568,52,CommercialStBarratts,10,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1180,52,CommercialStBarratts,11,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1971,52,CommercialStBarratts,12,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2642,52,CommercialStBarratts,13,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,3020,52,CommercialStBarratts,14,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2560,52,CommercialStBarratts,15,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1325,52,CommercialStBarratts,16,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,436,52,CommercialStBarratts,17,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,168,52,CommercialStBarratts,18,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,141,52,CommercialStBarratts,19,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,148,52,CommercialStBarratts,20,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,131,52,CommercialStBarratts,21,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,116,52,CommercialStBarratts,22,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,67,52,CommercialStBarratts,23,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,10,52,CommercialStLush,0,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,69,52,CommercialStLush,1,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,5,52,CommercialStLush,2,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,0,52,CommercialStLush,3,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,12,52,CommercialStLush,4,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,6,52,CommercialStLush,5,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,8,52,CommercialStLush,6,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,29,52,CommercialStLush,7,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,34,52,CommercialStLush,8,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,158,52,CommercialStLush,9,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,763,52,CommercialStLush,10,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,2090,52,CommercialStLush,11,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,3214,52,CommercialStLush,12,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,4087,52,CommercialStLush,13,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,4766,52,CommercialStLush,14,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,4103,52,CommercialStLush,15,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,1783,52,CommercialStLush,16,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,332,52,CommercialStLush,17,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,88,52,CommercialStLush,18,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,43,52,CommercialStLush,19,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,52,52,CommercialStLush,20,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,35,52,CommercialStLush,21,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,31,52,CommercialStLush,22,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
02/01/2011,38,52,CommercialStLush,23,Sunday,02-Jan-11,1,2011,2,Sunday/02-Jan-2011,Jan-11,00-2011,"00, 02-Jan-2011",1
