Date,Hour,LocationName,LocationGroup,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount,OutCount,TotalCount
04/08/2014,9,Briggate,,Monday,2014,3,August,32,955,0,955
04/08/2014,9,Briggate at McDonalds ,,Monday,2014,3,August,32,497,0,497
04/08/2014,9,Commercial Street at Lush,,Monday,2014,3,August,32,692,0,692
04/08/2014,9,Commercial Street at Barratts,,Monday,2014,3,August,32,716,0,716
04/08/2014,9,Headrow,,Monday,2014,3,August,32,466,0,466
04/08/2014,9,Dortmund Square ,,Monday,2014,3,August,32,1168,0,1168
04/08/2014,9,Albion Street South,,Monday,2014,3,August,32,424,0,424
04/08/2014,9,Albion Street North,,Monday,2014,3,August,32,269,0,269
04/08/2014,10,Briggate,,Monday,2014,3,August,32,1961,0,1961
04/08/2014,10,Briggate at McDonalds ,,Monday,2014,3,August,32,730,0,730
04/08/2014,10,Commercial Street at Lush,,Monday,2014,3,August,32,853,0,853
04/08/2014,10,Commercial Street at Barratts,,Monday,2014,3,August,32,1072,0,1072
04/08/2014,10,Headrow,,Monday,2014,3,August,32,616,0,616
04/08/2014,10,Dortmund Square ,,Monday,2014,3,August,32,1470,0,1470
04/08/2014,10,Albion Street South,,Monday,2014,3,August,32,961,0,961
04/08/2014,10,Albion Street North,,Monday,2014,3,August,32,654,0,654
04/08/2014,11,Briggate,,Monday,2014,3,August,32,2871,0,2871
04/08/2014,11,Briggate at McDonalds ,,Monday,2014,3,August,32,1122,0,1122
04/08/2014,11,Commercial Street at Lush,,Monday,2014,3,August,32,1195,0,1195
04/08/2014,11,Commercial Street at Barratts,,Monday,2014,3,August,32,1549,0,1549
04/08/2014,11,Headrow,,Monday,2014,3,August,32,890,0,890
04/08/2014,11,Dortmund Square ,,Monday,2014,3,August,32,2024,0,2024
04/08/2014,11,Albion Street South,,Monday,2014,3,August,32,1803,0,1803
04/08/2014,11,Albion Street North,,Monday,2014,3,August,32,1372,0,1372
04/08/2014,12,Briggate,,Monday,2014,3,August,32,4526,0,4526
04/08/2014,12,Briggate at McDonalds ,,Monday,2014,3,August,32,1814,0,1814
04/08/2014,12,Commercial Street at Lush,,Monday,2014,3,August,32,2761,0,2761
04/08/2014,12,Commercial Street at Barratts,,Monday,2014,3,August,32,2615,0,2615
04/08/2014,12,Headrow,,Monday,2014,3,August,32,1554,0,1554
04/08/2014,12,Dortmund Square ,,Monday,2014,3,August,32,3210,0,3210
04/08/2014,12,Albion Street South,,Monday,2014,3,August,32,4181,0,4181
04/08/2014,12,Albion Street North,,Monday,2014,3,August,32,2984,0,2984
04/08/2014,13,Briggate,,Monday,2014,3,August,32,4605,0,4605
04/08/2014,13,Briggate at McDonalds ,,Monday,2014,3,August,32,2046,0,2046
04/08/2014,13,Commercial Street at Lush,,Monday,2014,3,August,32,2947,0,2947
04/08/2014,13,Commercial Street at Barratts,,Monday,2014,3,August,32,2479,0,2479
04/08/2014,13,Headrow,,Monday,2014,3,August,32,1580,0,1580
04/08/2014,13,Dortmund Square ,,Monday,2014,3,August,32,3045,0,3045
04/08/2014,13,Albion Street South,,Monday,2014,3,August,32,3846,0,3846
04/08/2014,13,Albion Street North,,Monday,2014,3,August,32,2997,0,2997
