Date,InCount,BRCWeek,LocationName,Hour,Weekday,NewDate,Month,Year,Day,Day_yr,Month_yr,Week_yr,Hour_yr,week_no
27/01/2009,55,5,AlbionStSouth,5,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,227,5,AlbionStSouth,6,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,504,5,AlbionStSouth,7,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1282,5,AlbionStSouth,8,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1337,5,AlbionStSouth,9,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1887,5,AlbionStSouth,10,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,3268,5,AlbionStSouth,11,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,6219,5,AlbionStSouth,12,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,8055,5,AlbionStSouth,13,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,4477,5,AlbionStSouth,14,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,3425,5,AlbionStSouth,15,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,3782,5,AlbionStSouth,16,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,4348,5,AlbionStSouth,17,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1552,5,AlbionStSouth,18,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,476,5,AlbionStSouth,19,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,251,5,AlbionStSouth,20,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,202,5,AlbionStSouth,21,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,241,5,AlbionStSouth,22,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,124,5,AlbionStSouth,23,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,8,5,CommercialStLush,0,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,14,5,CommercialStLush,1,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,27,5,CommercialStLush,2,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,10,5,CommercialStLush,3,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,14,5,CommercialStLush,4,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,42,5,CommercialStLush,5,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,125,5,CommercialStLush,6,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,302,5,CommercialStLush,7,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1099,5,CommercialStLush,8,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1383,5,CommercialStLush,9,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,2339,5,CommercialStLush,10,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,3223,5,CommercialStLush,11,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,5629,5,CommercialStLush,12,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,7324,5,CommercialStLush,13,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,3960,5,CommercialStLush,14,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,3269,5,CommercialStLush,15,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,2497,5,CommercialStLush,16,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1476,5,CommercialStLush,17,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,469,5,CommercialStLush,18,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,260,5,CommercialStLush,19,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,119,5,CommercialStLush,20,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,119,5,CommercialStLush,21,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,126,5,CommercialStLush,22,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,77,5,CommercialStLush,23,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,57,5,Headrow,0,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,47,5,Headrow,1,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,38,5,Headrow,2,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,35,5,Headrow,3,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,65,5,Headrow,4,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,255,5,Headrow,5,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,706,5,Headrow,6,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,977,5,Headrow,7,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1326,5,Headrow,8,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1337,5,Headrow,9,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1133,5,Headrow,10,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1102,5,Headrow,11,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1251,5,Headrow,12,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1444,5,Headrow,13,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1458,5,Headrow,14,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1234,5,Headrow,15,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1010,5,Headrow,16,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1025,5,Headrow,17,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,518,5,Headrow,18,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,327,5,Headrow,19,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,241,5,Headrow,20,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,254,5,Headrow,21,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,260,5,Headrow,22,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,150,5,Headrow,23,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,173,5,DortmundSq,0,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,72,5,DortmundSq,1,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,101,5,DortmundSq,2,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,82,5,DortmundSq,3,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,26,5,DortmundSq,4,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,37,5,DortmundSq,5,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,105,5,DortmundSq,6,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,297,5,DortmundSq,7,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,756,5,DortmundSq,8,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,871,5,DortmundSq,9,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1287,5,DortmundSq,10,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1965,5,DortmundSq,11,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,2779,5,DortmundSq,12,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,3015,5,DortmundSq,13,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,2521,5,DortmundSq,14,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,2133,5,DortmundSq,15,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,2016,5,DortmundSq,16,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,1491,5,DortmundSq,17,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,727,5,DortmundSq,18,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,450,5,DortmundSq,19,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,294,5,DortmundSq,20,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,180,5,DortmundSq,21,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,152,5,DortmundSq,22,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
27/01/2009,153,5,DortmundSq,23,Tuesday,27-Jan-09,1,2009,27,Tuesday/27-Jan-2009,Jan-09,Apr-09,"00, 27-Jan-2009",4
28/01/2009,140,5,Briggate,0,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,111,5,Briggate,1,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,150,5,Briggate,2,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,137,5,Briggate,3,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,64,5,Briggate,4,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,68,5,Briggate,5,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,150,5,Briggate,6,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,321,5,Briggate,7,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,463,5,Briggate,8,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,627,5,Briggate,9,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,361,5,Briggate,10,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,805,5,Briggate,11,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,4796,5,Briggate,12,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,6694,5,Briggate,13,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,3391,5,Briggate,14,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,2437,5,Briggate,15,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,2116,5,Briggate,16,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,2175,5,Briggate,17,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1320,5,Briggate,18,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,610,5,Briggate,19,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,616,5,Briggate,20,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,239,5,Briggate,21,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,232,5,Briggate,22,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,401,5,Briggate,23,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,58,5,BriggateAtMcDs,0,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,72,5,BriggateAtMcDs,1,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,67,5,BriggateAtMcDs,2,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,21,5,BriggateAtMcDs,3,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,4,5,BriggateAtMcDs,4,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,5,5,BriggateAtMcDs,5,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,24,5,BriggateAtMcDs,6,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,160,5,BriggateAtMcDs,7,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,564,5,BriggateAtMcDs,8,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,458,5,BriggateAtMcDs,9,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,597,5,BriggateAtMcDs,10,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1596,5,BriggateAtMcDs,11,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1225,5,BriggateAtMcDs,12,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1841,5,BriggateAtMcDs,13,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,2008,5,BriggateAtMcDs,14,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1981,5,BriggateAtMcDs,15,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1846,5,BriggateAtMcDs,16,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1175,5,BriggateAtMcDs,17,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,622,5,BriggateAtMcDs,18,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,308,5,BriggateAtMcDs,19,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,248,5,BriggateAtMcDs,20,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,158,5,BriggateAtMcDs,21,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,127,5,BriggateAtMcDs,22,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,141,5,BriggateAtMcDs,23,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,20,5,AlbionStNorth,0,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,4,5,AlbionStNorth,1,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,6,5,AlbionStNorth,2,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,2,5,AlbionStNorth,3,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,6,5,AlbionStNorth,4,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,3,5,AlbionStNorth,5,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,80,5,AlbionStNorth,6,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,229,5,AlbionStNorth,7,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1010,5,AlbionStNorth,8,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1028,5,AlbionStNorth,9,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1105,5,AlbionStNorth,10,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1806,5,AlbionStNorth,11,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,3149,5,AlbionStNorth,12,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,3560,5,AlbionStNorth,13,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,2402,5,AlbionStNorth,14,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,2217,5,AlbionStNorth,15,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,2332,5,AlbionStNorth,16,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,1775,5,AlbionStNorth,17,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,680,5,AlbionStNorth,18,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,245,5,AlbionStNorth,19,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,91,5,AlbionStNorth,20,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,69,5,AlbionStNorth,21,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,41,5,AlbionStNorth,22,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,45,5,AlbionStNorth,23,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,90,5,AlbionStSouth,0,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
28/01/2009,58,5,AlbionStSouth,1,Wednesday,28-Jan-09,1,2009,28,Wednesday/28-Jan-2009,Jan-09,Apr-09,"00, 28-Jan-2009",4
