"Date","InCount","outlier"
"930","2012-02-01","11247",2
"931","2012-02-02","12507",2
"932","2012-02-03","12640",2
"933","2012-02-04","8240",2
"934","2012-02-05","4654",2
"935","2012-02-06","8882",2
"936","2012-02-07","9230",2
"937","2012-02-08","12267",2
"938","2012-02-09","10858",2
"939","2012-02-10","11374",2
"940","2012-02-11","12102",2
"941","2012-02-12","4965",2
"942","2012-02-13","10573",2
"943","2012-02-14","12952",2
"944","2012-02-15","12171",2
"945","2012-02-16","13896",2
"946","2012-02-17","11660",2
"947","2012-02-18","11120",2
"948","2012-02-19","3785",2
"949","2012-02-20","9265",2
"950","2012-02-21","11087",2
"951","2012-02-22","9260",2
"952","2012-02-23","12466",2
"953","2012-02-24","13561",2
"954","2012-02-25","13155",2
"955","2012-02-26","3967",2
"956","2012-02-27","8942",2
"957","2012-02-28","10700",2
"958","2012-02-29","11770",2
"959","2012-03-01","13856",2
"960","2012-03-02","13142",2
"961","2012-03-03","12875",2
"962","2012-03-04","3720",2
"963","2012-03-05","9958",2
"964","2012-03-06","10984",2
"965","2012-03-07","10736",2
"966","2012-03-08","13576",2
"967","2012-03-09","12189",2
"968","2012-03-10","17193",2
"969","2012-03-11","4403",2
"970","2012-03-12","9499",2
"971","2012-03-13","10409",2
"972","2012-03-14","11361",2
"973","2012-03-15","13533",2
"974","2012-03-16","13356",2
"975","2012-03-17","14014",2
"976","2012-03-18","4097",2
"977","2012-03-19","10597",2
"978","2012-03-20","11955",2
"979","2012-03-21","13267",2
"980","2012-03-22","14999",2
"981","2012-03-23","13289",2
"982","2012-03-24","13229",2
"983","2012-03-25","5137",2
"984","2012-03-26","11080",2
"985","2012-03-27","11695",2
"986","2012-03-28","11692",2
"987","2012-03-29","14109",2
"988","2012-03-30","13890",2
"989","2012-03-31","12399",2
"990","2012-04-01","4508",2
"991","2012-04-02","10649",2
"992","2012-04-03","10852",2
"993","2012-04-04","10791",2
"994","2012-04-05","16219",2
"995","2012-04-06","8863",2
"996","2012-04-07","11563",2
"997","2012-04-08","4619",2
"998","2012-04-09","5906",2
"999","2012-04-10","11394",2
"1000","2012-04-11","11874",2
"1001","2012-04-12","12445",2
"1002","2012-04-13","13032",2
"1003","2012-04-14","12086",2
"1004","2012-04-15","4164",2
"1005","2012-04-16","10558",2
"1006","2012-04-17","11309",2
"1007","2012-04-18","9149",2
"1008","2012-04-19","13935",2
"1009","2012-04-20","14894",2
"1010","2012-04-21","14958",2
"1011","2012-04-22","3493",2
"1012","2012-04-23","8401",2
"1013","2012-04-24","12686",2
"1014","2012-04-25","9887",2
"1015","2012-04-26","12184",2
"1016","2012-04-27","13348",2
"1017","2012-04-28","16008",2
"1018","2012-04-29","4574",2
"1019","2012-04-30","11938",2
"1020","2012-05-01","11274",2
"1021","2012-05-02","12872",2
"1022","2012-05-03","13786",2
"1023","2012-05-04","13108",2
"1024","2012-05-05","16059",2
"1025","2012-05-06","6453",2
"1026","2012-05-07","5996",2
"1027","2012-05-08","11120",2
"1028","2012-05-09","10746",2
"1029","2012-05-10","13309",2
"1030","2012-05-11","11324",2
"1031","2012-05-12","13879",2
"1032","2012-05-13","4292",2
"1033","2012-05-14","10340",2
"1034","2012-05-15","11161",2
"1035","2012-05-16","13006",2
"1036","2012-05-17","14321",2
"1037","2012-05-18","14167",2
"1038","2012-05-19","14008",2
"1039","2012-05-20","4798",2
"1040","2012-05-21","10774",2
"1041","2012-05-22","12995",2
"1042","2012-05-23","13192",2
"1043","2012-05-24","16620",2
"1044","2012-05-25","15450",2
"1045","2012-05-26","14360",2
"1046","2012-05-27","5305",2
"1047","2012-05-28","11112",2
"1048","2012-05-29","13166",2
"1049","2012-05-30","13896",2
"1050","2012-05-31","16274",2
"1051","2012-06-01","15347",2
"1052","2012-06-02","13553",2
"1053","2012-06-03","4492",2
"1054","2012-06-04","7321",2
"1055","2012-06-05","6791",2
"1056","2012-06-06","12848",2
"1057","2012-06-07","12302",2
"1058","2012-06-08","12258",2
"1059","2012-06-09","11900",2
"1060","2012-06-10","3659",2
"1061","2012-06-11","9533",2
"1062","2012-06-12","11893",2
"1063","2012-06-13","12253",2
"1064","2012-06-14","14363",2
"1065","2012-06-15","12796",2
"1066","2012-06-16","11243",2
"1067","2012-06-17","4294",2
"1068","2012-06-18","10426",2
"1069","2012-06-19","11084",2
"1070","2012-06-20","12863",2
"1071","2012-06-21","11512",2
"1072","2012-06-22","10667",2
"1073","2012-06-23","13602",2
"1074","2012-06-24","5204",2
"1075","2012-06-25","9892",2
"1076","2012-06-26","11542",2
"1077","2012-06-27","12511",2
"1078","2012-06-28","13757",2
"1079","2012-06-29","14781",2
"1080","2012-06-30","14120",2
"1081","2012-07-01","4650",2
"1082","2012-07-02","10065",2
"1083","2012-07-03","11483",2
"1084","2012-07-04","11058",2
"1085","2012-07-05","15127",2
"1086","2012-07-06","11098",2
"1087","2012-07-07","12433",2
"1088","2012-07-08","4824",2
"1089","2012-07-09","9615",2
"1090","2012-07-10","11359",2
"1091","2012-07-11","12462",2
"1092","2012-07-12","14682",2
"1093","2012-07-13","12173",2
"1094","2012-07-14","13631",2
"1095","2012-07-15","4659",2
"1096","2012-07-16","10951",2
"1097","2012-07-17","11085",2
"1098","2012-07-18","13608",2
"1099","2012-07-19","14590",2
"1100","2012-07-20","13746",2
"1101","2012-07-21","13248",2
"1102","2012-07-22","6554",2
"1103","2012-07-23","10333",2
"1104","2012-07-24","11152",2
"1105","2012-07-25","12510",2
"1106","2012-07-26","14588",2
"1107","2012-07-27","12475",2
"1108","2012-07-28","13432",2
"1109","2012-07-29","4590",2
"1110","2012-07-30","9584",2
"1111","2012-07-31","10418",2
"1112","2012-08-01","11672",2
"1113","2012-08-02","12239",2
"1114","2012-08-03","12379",2
"1115","2012-08-04","12440",2
"1116","2012-08-05","4263",2
"1117","2012-08-06","9827",2
"1118","2012-08-07","10243",2
"1119","2012-08-08","12228",2
"1120","2012-08-09","14268",2
"1121","2012-08-10","11228",2
"1122","2012-08-11","11008",2
"1123","2012-08-12","4148",2
"1124","2012-08-13","11112",2
"1125","2012-08-14","11111",2
"1126","2012-08-15","9539",2
"1127","2012-08-16","15224",2
"1128","2012-08-17","11677",2
"1129","2012-08-18","13511",2
"1130","2012-08-19","4086",2
"1131","2012-08-20","10381",2
"1132","2012-08-21","11281",2
"1133","2012-08-22","11367",2
"1134","2012-08-23","14176",2
"1135","2012-08-24","11824",2
"1136","2012-08-25","10097",2
"1137","2012-08-26","5406",2
"1138","2012-08-27","4321",2
"1139","2012-08-28","9920",2
"1140","2012-08-29","9413",2
"1141","2012-08-30","13430",2
"1142","2012-08-31","11465",2
"1143","2012-09-01","11087",2
"1144","2012-09-02","4285",2
"1145","2012-09-03","9932",2
"1146","2012-09-04","10624",2
"1147","2012-09-05","10318",2
"1148","2012-09-06","12575",2
"1149","2012-09-07","11459",2
"1150","2012-09-08","12408",2
"1151","2012-09-09","4807",2
"1152","2012-09-10","9330",2
"1153","2012-09-11","9860",2
"1154","2012-09-12","11095",2
"1155","2012-09-13","13419",2
"1156","2012-09-14","11728",2
"1157","2012-09-15","12078",2
"1158","2012-09-16","4235",2
"1159","2012-09-17","9943",2
"1160","2012-09-18","9876",2
"1161","2012-09-19","11392",2
"1162","2012-09-20","13432",2
"1163","2012-09-21","12869",2
"1164","2012-09-22","13977",2
"1165","2012-09-23","4473",2
"1166","2012-09-24","7293",2
"1167","2012-09-25","8845",2
"1168","2012-09-26","10201",2
"1169","2012-09-27","14177",2
"1170","2012-09-28","11660",2
"1171","2012-09-29","13134",2
"1172","2012-09-30","4064",2
"1173","2012-10-01","9862",2
"1174","2012-10-02","9470",2
"1175","2012-10-03","10256",2
"1176","2012-10-04","14562",2
"1177","2012-10-05","14245",2
"1178","2012-10-06","12294",2
"1179","2012-10-07","4118",2
"1180","2012-10-08","9210",2
"1181","2012-10-09","10374",2
"1182","2012-10-10","11948",2
"1183","2012-10-11","13801",2
"1184","2012-10-12","12169",2
"1185","2012-10-13","13726",2
"1186","2012-10-14","4059",2
"1187","2012-10-15","8643",2
"1188","2012-10-16","9266",2
"1189","2012-10-17","8763",2
"1190","2012-10-18","11278",2
"1191","2012-10-19","9688",2
"1192","2012-10-20","11500",2
"1193","2012-10-21","3230",2
"1194","2012-10-22","8231",2
"1195","2012-10-23","8097",2
"1196","2012-10-24","7983",2
"1197","2012-10-25","11113",2
"1198","2012-10-26","11076",2
"1199","2012-10-27","10330",2
"1200","2012-10-28","3279",2
"1201","2012-10-29","7733",2
"1202","2012-10-30","12744",2
"1203","2012-10-31","9450",2
"1204","2012-11-01","13265",2
"1205","2012-11-02","8434",2
"1206","2012-11-03","9228",2
"1207","2012-11-04","3350",2
"1208","2012-11-05","8389",2
"1209","2012-11-06","7907",2
"1210","2012-11-07","9306",2
"1211","2012-11-08","22774",2
"1212","2012-11-09","8087",2
"1213","2012-11-10","11997",2
"1214","2012-11-11","4149",2
"1215","2012-11-12","11037",2
"1216","2012-11-13","10494",2
"1217","2012-11-14","10530",2
"1218","2012-11-15","13883",2
"1219","2012-11-16","11512",2
"1220","2012-11-17","13069",2
"1221","2012-11-18","5535",2
"1222","2012-11-19","7123",2
"1223","2012-11-20","10933",2
"1224","2012-11-21","9411",2
"1225","2012-11-22","9280",2
"1226","2012-11-23","11104",2
"1227","2012-11-24","9483",2
"1228","2012-11-25","3192",2
"1229","2012-11-26","7154",2
"1230","2012-11-27","8658",2
"1231","2012-11-28","10206",2
"1232","2012-11-29","17744",2
"1233","2012-11-30","14222",2
"1234","2012-12-01","15935",2
"1235","2012-12-02","4329",2
"1236","2012-12-03","9231",2
"1237","2012-12-04","10180",2
"1238","2012-12-05","11077",2
"1239","2012-12-06","16458",2
"1240","2012-12-07","13155",2
"1241","2012-12-08","15024",2
"1242","2012-12-09","6453",2
"1243","2012-12-10","10056",2
"1244","2012-12-11","12946",2
"1245","2012-12-12","13538",2
"1246","2012-12-13","21240",2
"1247","2012-12-14","11645",2
"1248","2012-12-15","14608",2
"1249","2012-12-16","4748",2
"1250","2012-12-17","11809",2
"1251","2012-12-18","13627",2
"1252","2012-12-19","12724",2
"1253","2012-12-20","23728",2
"1254","2012-12-21","17095",2
"1255","2012-12-22","10453",2
"1256","2012-12-23","4769",2
"1257","2012-12-24","3960",2
"1258","2012-12-25","474",2
"1259","2012-12-26","3971",2
"1260","2012-12-27","14100",2
"1261","2012-12-28","9709",2
"1262","2012-12-29","7503",2
"1263","2012-12-30","2841",2
"1264","2012-12-31","4521",2
"1265","2013-01-01","1643",2
"1266","2013-01-02","6813",2
"1267","2013-01-03","8354",2
"1268","2013-01-04","8567",2
"1269","2013-01-05","8805",2
"1270","2013-01-06","3343",2
"1271","2013-01-07","10041",2
"1272","2013-01-08","7424",2
"1273","2013-01-09","9044",2
"1274","2013-01-10","14657",2
"1275","2013-01-11","9291",2
"1276","2013-01-12","8564",2
"1277","2013-01-13","2910",2
"1278","2013-01-14","6540",2
"1279","2013-01-15","9479",2
"1280","2013-01-16","9666",2
"1281","2013-01-17","12240",2
"1282","2013-01-18","8891",2
"1283","2013-01-19","7750",2
"1284","2013-01-20","2861",2
"1285","2013-01-21","5583",2
"1286","2013-01-22","8093",2
"1287","2013-01-23","8773",2
"1288","2013-01-24","11737",2
"1289","2013-01-25","10033",2
"1290","2013-01-26","10316",2
"1291","2013-01-27","4456",2
"1292","2013-01-28","9164",2
"1293","2013-01-29","9031",2
"1294","2013-01-30","10983",2
"1295","2013-01-31","12019",2
"1296","2013-02-01","13060",2
"1297","2013-02-02","12944",2
"1298","2013-02-03","5169",2
"1299","2013-02-04","8524",2
"1300","2013-02-05","9522",2
"1301","2013-02-06","12669",2
"1302","2013-02-07","15135",2
"1303","2013-02-08","13503",2
"1304","2013-02-09","14054",2
"1305","2013-02-10","4274",2
"1306","2013-02-11","11741",2
"1307","2013-02-12","12612",2
"1308","2013-02-13","12186",2
"1309","2013-02-14","15523",2
"1310","2013-02-15","13614",2
"1311","2013-02-16","14285",2
"1312","2013-02-17","7045",2
"1313","2013-02-18","11929",2
"1314","2013-02-19","13739",2
"1315","2013-02-20","13683",2
"1316","2013-02-21","13783",2
"1317","2013-02-22","13866",2
"1318","2013-02-23","13120",2
"1319","2013-02-24","5768",2
"1320","2013-02-25","10207",2
"1321","2013-02-26","12097",2
"1322","2013-02-27","14508",2
"1323","2013-02-28","16424",2
"1324","2013-03-01","14422",2
"1325","2013-03-02","15271",2
"1326","2013-03-03","5363",2
"1327","2013-03-04","13943",2
"1328","2013-03-05","13248",2
"1329","2013-03-06","12220",2
"1330","2013-03-07","13744",2
"1331","2013-03-08","12755",2
"1332","2013-03-09","12788",2
"1333","2013-03-10","4856",2
"1334","2013-03-11","11426",2
"1335","2013-03-12","14319",2
"1336","2013-03-13","15251",2
"1337","2013-03-14","14505",2
"1338","2013-03-15","15631",2
"1339","2013-03-16","15235",2
"1340","2013-03-17","6667",2
"1341","2013-03-18","13018",2
"1342","2013-03-19","17593",2
"1343","2013-03-20","18979",2
"1344","2013-03-21","30609",1
"1345","2013-03-22","11909",2
"1346","2013-03-23","12319",2
"1347","2013-03-24","5348",2
"1348","2013-03-25","13769",2
"1349","2013-03-26","14881",2
"1350","2013-03-27","16761",2
"1351","2013-03-28","22057",2
"1352","2013-03-29","16720",2
"1353","2013-03-30","17844",2
"1354","2013-03-31","5789",2
"1355","2013-04-01","8471",2
"1356","2013-04-02","15717",2
"1357","2013-04-03","14778",2
"1358","2013-04-04","18712",2
"1359","2013-04-05","15545",2
"1360","2013-04-06","17437",2
"1361","2013-04-07","5352",2
"1362","2013-04-08","13588",2
"1363","2013-04-09","14363",2
"1364","2013-04-10","16350",2
"1365","2013-04-11","15750",2
"1366","2013-04-12","16082",2
"1367","2013-04-13","14025",2
"1368","2013-04-14","6067",2
"1369","2013-04-15","14181",2
"1370","2013-04-16","14284",2
"1371","2013-04-17","16136",2
"1372","2013-04-18","15010",2
"1373","2013-04-19","17772",2
"1374","2013-04-20","19740",2
"1375","2013-04-21","5311",2
"1376","2013-04-22","34205",1
"1377","2013-04-23","14550",2
"1378","2013-04-24","15123",2
"1379","2013-04-25","17785",2
"1380","2013-04-26","18894",2
"1381","2013-04-27","22220",2
"1382","2013-04-28","5764",2
"1383","2013-04-29","13983",2
"1384","2013-04-30","14522",2
"1385","2013-05-01","16498",2
"1386","2013-05-02","19480",2
"1387","2013-05-03","16656",2
"1388","2013-05-04","22528",2
"1389","2013-05-05","10326",2
"1390","2013-05-06","9389",2
"1391","2013-05-07","14283",2
"1392","2013-05-08","14307",2
"1393","2013-05-09","13407",2
"1394","2013-05-10","15656",2
"1395","2013-05-11","17565",2
"1396","2013-05-12","5026",2
"1397","2013-05-13","11654",2
"1398","2013-05-14","12751",2
"1399","2013-05-15","14747",2
"1400","2013-05-16","18217",2
"1401","2013-05-17","16962",2
"1402","2013-05-18","17243",2
"1403","2013-05-19","6385",2
"1404","2013-05-20","12975",2
"1405","2013-05-21","14015",2
"1406","2013-05-22","14926",2
"1407","2013-05-23","17777",2
"1408","2013-05-24","16751",2
"1409","2013-05-25","18878",2
"1410","2013-05-26","8402",2
"1411","2013-05-27","10023",2
"1412","2013-05-28","14806",2
"1413","2013-05-29","13591",2
"1414","2013-05-30","17829",2
"1415","2013-05-31","18081",2
"1416","2013-06-01","16543",2
"1417","2013-06-02","5660",2
"1418","2013-06-03","12705",2
"1419","2013-06-04","12908",2
"1420","2013-06-05","14958",2
"1421","2013-06-06","15376",2
"1422","2013-06-07","14841",2
"1423","2013-06-08","15936",2
"1424","2013-06-09","5625",2
"1425","2013-06-10","10908",2
"1426","2013-06-11","12064",2
"1427","2013-06-12","13643",2
"1428","2013-06-13","15651",2
"1429","2013-06-14","14588",2
"1430","2013-06-15","17329",2
"1431","2013-06-16","5285",2
"1432","2013-06-17","12587",2
"1433","2013-06-18","13945",2
"1434","2013-06-19","15069",2
"1435","2013-06-20","13948",2
"1436","2013-06-21","15319",2
"1437","2013-06-22","16752",2
"1438","2013-06-23","5227",2
"1439","2013-06-24","12322",2
"1440","2013-06-25","12956",2
"1441","2013-06-26","13894",2
"1442","2013-06-27","14610",2
"1443","2013-06-28","15422",2
"1444","2013-06-29","19078",2
"1445","2013-06-30","5869",2
"1446","2013-07-01","13024",2
"1447","2013-07-02","11594",2
"1448","2013-07-03","14354",2
"1449","2013-07-04","15786",2
"1450","2013-07-05","14806",2
"1451","2013-07-06","15860",2
"1452","2013-07-07","5091",2
"1453","2013-07-08","12594",2
"1454","2013-07-09","12168",2
"1455","2013-07-10","14982",2
"1456","2013-07-11","15832",2
"1457","2013-07-12","14548",2
"1458","2013-07-13","13918",2
"1459","2013-07-14","4960",2
"1460","2013-07-15","10498",2
"1461","2013-07-16","11927",2
"1462","2013-07-17","13708",2
"1463","2013-07-18","15620",2
"1464","2013-07-19","15173",2
"1465","2013-07-20","15846",2
"1466","2013-07-21","4750",2
"1467","2013-07-22","11805",2
"1468","2013-07-23","11964",2
"1469","2013-07-24","14188",2
"1470","2013-07-25","15191",2
"1471","2013-07-26","14297",2
"1472","2013-07-27","13416",2
"1473","2013-07-28","4807",2
"1474","2013-07-29","9456",2
"1475","2013-07-30","12395",2
"1476","2013-07-31","12946",2
"1477","2013-08-01","15064",2
"1478","2013-08-02","14972",2
"1479","2013-08-03","16079",2
"1480","2013-08-04","5074",2
"1481","2013-08-05","11370",2
"1482","2013-08-06","13267",2
"1483","2013-08-07","15515",2
"1484","2013-08-08","16452",2
"1485","2013-08-09","14314",2
"1486","2013-08-10","14661",2
"1487","2013-08-11","4286",2
"1488","2013-08-12","11322",2
"1489","2013-08-13","12650",2
"1490","2013-08-14","13614",2
"1491","2013-08-15","16309",2
"1492","2013-08-16","13150",2
"1493","2013-08-17","11758",2
"1494","2013-08-18","4456",2
"1495","2013-08-19","11611",2
"1496","2013-08-20","13266",2
"1497","2013-08-21","15046",2
"1498","2013-08-22","16159",2
"1499","2013-08-23","14156",2
"1500","2013-08-24","12185",2
"1501","2013-08-25","6585",2
"1502","2013-08-26","6162",2
"1503","2013-08-27","12278",2
"1504","2013-08-28","13828",2
"1505","2013-08-29","15484",2
"1506","2013-08-30","16020",2
"1507","2013-08-31","14604",2
"1508","2013-09-01","4485",2
"1509","2013-09-02","12736",2
"1510","2013-09-03","12612",2
"1511","2013-09-04","14872",2
"1512","2013-09-05","15534",2
"1513","2013-09-06","12772",2
"1514","2013-09-07","15099",2
"1515","2013-09-08","4870",2
"1516","2013-09-09","12635",2
"1517","2013-09-10","13128",2
"1518","2013-09-11","11725",2
"1519","2013-09-12","16685",2
"1520","2013-09-13","13512",2
"1521","2013-09-14","16941",2
"1522","2013-09-15","4993",2
"1523","2013-09-16","11080",2
"1524","2013-09-17","13900",2
"1525","2013-09-18","14616",2
"1526","2013-09-19","16894",2
"1527","2013-09-20","16554",2
"1528","2013-09-21","19611",2
"1529","2013-09-22","6418",2
"1530","2013-09-23","13483",2
"1531","2013-09-24","13907",2
"1532","2013-09-25","17327",2
"1533","2013-09-26","17899",2
"1534","2013-09-27","19161",2
"1535","2013-09-28","17991",2
"1536","2013-09-29","6053",2
"1537","2013-09-30","18999",2
"1538","2013-10-01","14318",2
"1539","2013-10-02","14215",2
"1540","2013-10-03","13592",2
"1541","2013-10-04","23804",2
"1542","2013-10-05","19349",2
"1543","2013-10-06","5976",2
"1544","2013-10-07","13285",2
"1545","2013-10-08","14418",2
"1546","2013-10-09","14131",2
"1547","2013-10-10","15569",2
"1548","2013-10-11","14744",2
"1549","2013-10-12","14111",2
"1550","2013-10-13","6027",2
"1551","2013-10-14","11103",2
"1552","2013-10-15","13614",2
"1553","2013-10-16","10289",2
"1554","2013-10-17","16797",2
"1555","2013-10-18","13895",2
"1556","2013-10-19","15312",2
"1557","2013-10-20","4848",2
"1558","2013-10-21","9206",2
"1559","2013-10-22","11726",2
"1560","2013-10-23","12110",2
"1561","2013-10-24","17020",2
"1562","2013-10-25","17106",2
"1563","2013-10-26","18350",2
"1564","2013-10-27","5648",2
"1565","2013-10-28","11820",2
"1566","2013-10-29","15287",2
"1567","2013-10-30","14433",2
"1568","2013-10-31","16898",2
"1569","2013-11-01","15092",2
"1570","2013-11-02","12756",2
"1571","2013-11-03","5114",2
"1572","2013-11-04","11618",2
"1573","2013-11-05","10166",2
"1574","2013-11-06","10034",2
"1575","2013-11-07","41231",1
"1576","2013-11-08","17382",2
"1577","2013-11-09","16633",2
"1578","2013-11-10","5950",2
"1579","2013-11-11","10324",2
"1580","2013-11-12","14322",2
"1581","2013-11-13","15067",2
"1582","2013-11-14","20978",2
"1583","2013-11-15","20271",2
"1584","2013-11-16","26447",2
"1585","2013-11-17","6502",2
"1586","2013-11-18","10582",2
"1587","2013-11-19","12747",2
"1588","2013-11-20","9472",2
"1589","2013-11-21","17127",2
"1590","2013-11-22","19833",2
"1591","2013-11-23","20143",2
"1592","2013-11-24","6050",2
"1593","2013-11-25","11876",2
"1594","2013-11-26","11504",2
"1595","2013-11-27","15765",2
"1596","2013-11-28","23323",2
"1597","2013-11-29","24737",2
"1598","2013-11-30","30507",1
"1599","2013-12-01","6465",2
"1600","2013-12-02","14319",2
"1601","2013-12-03","14720",2
"1602","2013-12-04","16105",2
"1603","2013-12-05","19842",2
"1604","2013-12-06","19717",2
"1605","2013-12-07","24858",2
"1606","2013-12-08","4900",2
"1607","2013-12-09","13991",2
"1608","2013-12-10","16433",2
"1609","2013-12-11","17748",2
"1610","2013-12-12","24709",2
"1611","2013-12-13","22433",2
"1612","2013-12-14","22251",2
"1613","2013-12-15","6397",2
"1614","2013-12-16","17361",2
"1615","2013-12-17","19022",2
"1616","2013-12-18","18123",2
"1617","2013-12-19","26048",2
"1618","2013-12-20","21083",2
"1619","2013-12-21","18586",2
"1620","2013-12-22","6460",2
"1621","2013-12-23","17576",2
"1622","2013-12-24","5370",2
"1623","2013-12-25","606",2
"1624","2013-12-26","7315",2
"1625","2013-12-27","13238",2
"1626","2013-12-28","13153",2
"1627","2013-12-29","4583",2
"1628","2013-12-30","10618",2
"1629","2013-12-31","5958",2
"1630","2014-01-01","1860",2
"1631","2014-01-02","12409",2
"1632","2014-01-03","9977",2
"1633","2014-01-04","11683",2
"1634","2014-01-05","2551",2
"1635","2014-01-06","7482",2
"1636","2014-01-07","9508",2
"1637","2014-01-08","8335",2
"1638","2014-01-09","11221",2
"1639","2014-01-10","11391",2
"1640","2014-01-11","13375",2
"1641","2014-01-12","3198",2
"1642","2014-01-13","9429",2
"1643","2014-01-14","9328",2
"1644","2014-01-15","10852",2
"1645","2014-01-16","10332",2
"1646","2014-01-17","11508",2
"1647","2014-01-18","11100",2
"1648","2014-01-19","3202",2
"1649","2014-01-20","8776",2
"1650","2014-01-21","9494",2
"1651","2014-01-22","10159",2
"1652","2014-01-23","13246",2
"1653","2014-01-24","10125",2
"1654","2014-01-25","13389",2
"1655","2014-01-26","3943",2
"1656","2014-01-27","10897",2
"1657","2014-01-28","9819",2
"1658","2014-01-29","12709",2
"1659","2014-01-30","13450",2
"1660","2014-01-31",NA,0
"1661","2014-02-01",NA,0
"1662","2014-02-02",NA,0
"1663","2014-02-03","10821",2
"1664","2014-02-04","11186",2
"1665","2014-02-05","10661",2
"1666","2014-02-06","13463",2
"1667","2014-02-07","17825",2
"1668","2014-02-08","15641",2
"1669","2014-02-09","4824",2
"1670","2014-02-10","12002",2
"1671","2014-02-11","9969",2
"1672","2014-02-12","8321",2
"1673","2014-02-13","16551",2
"1674","2014-02-14","13432",2
"1675","2014-02-15","14672",2
"1676","2014-02-16","5413",2
"1677","2014-02-17","11095",2
"1678","2014-02-18","14506",2
"1679","2014-02-19","16029",2
"1680","2014-02-20","16740",2
"1681","2014-02-21","16642",2
"1682","2014-02-22","17171",2
"1683","2014-02-23","5259",2
"1684","2014-02-24","12511",2
"1685","2014-02-25","11065",2
"1686","2014-02-26","14822",2
"1687","2014-02-27","17431",2
"1688","2014-02-28","18562",2
"1689","2014-03-01","18874",2
"1690","2014-03-02","4583",2
"1691","2014-03-03","11970",2
"1692","2014-03-04","13194",2
"1693","2014-03-05","13400",2
"1694","2014-03-06","15905",2
"1695","2014-03-07","15847",2
"1696","2014-03-08","17613",2
"1697","2014-03-09","6678",2
"1698","2014-03-10","12701",2
"1699","2014-03-11","13631",2
"1700","2014-03-12","15864",2
"1701","2014-03-13","18261",2
"1702","2014-03-14","15835",2
"1703","2014-03-15","17327",2
"1704","2014-03-16","6777",2
"1705","2014-03-17","13337",2
"1706","2014-03-18","13041",2
"1707","2014-03-19","15285",2
"1708","2014-03-20","19893",2
"1709","2014-03-21","16379",2
"1710","2014-03-22","21063",2
"1711","2014-03-23","5306",2
"1712","2014-03-24","13782",2
"1713","2014-03-25","13660",2
"1714","2014-03-26","14715",2
"1715","2014-03-27","15384",2
"1716","2014-03-28","20016",2
"1717","2014-03-29","21596",2
"1718","2014-03-30","6529",2
"1719","2014-03-31","13671",2
"1720","2014-04-01","15213",2
"1721","2014-04-02","15317",2
"1722","2014-04-03","19980",2
"1723","2014-04-04","19001",2
"1724","2014-04-05","18750",2
"1725","2014-04-06","5359",2
"1726","2014-04-07","13177",2
"1727","2014-04-08","14844",2
"1728","2014-04-09","16358",2
"1729","2014-04-10","17951",2
"1730","2014-04-11","19954",2
"1731","2014-04-12","17199",2
"1732","2014-04-13","5169",2
"1733","2014-04-14","14542",2
"1734","2014-04-15","14892",2
"1735","2014-04-16","16073",2
"1736","2014-04-17","16694",2
"1737","2014-04-18","15628",2
"1738","2014-04-19","15155",2
"1739","2014-04-20","5978",2
"1740","2014-04-21","9141",2
"1741","2014-04-22","14440",2
"1742","2014-04-23","14072",2
"1743","2014-04-24","16795",2
"1744","2014-04-25","15769",2
"1745","2014-04-26","19711",2
"1746","2014-04-27","5996",2
"1747","2014-04-28","14745",2
"1748","2014-04-29","16910",2
"1749","2014-04-30","19220",2
"1750","2014-05-01","17236",2
"1751","2014-05-02","18107",2
"1752","2014-05-03","23609",2
"1753","2014-05-04","9616",2
"1754","2014-05-05","7919",2
"1755","2014-05-06","20721",2
"1756","2014-05-07","13427",2
"1757","2014-05-08","14799",2
"1758","2014-05-09","19490",2
"1759","2014-05-10","16926",2
"1760","2014-05-11","5509",2
"1761","2014-05-12","14494",2
"1762","2014-05-13","14725",2
"1763","2014-05-14","17581",2
"1764","2014-05-15","19563",2
"1765","2014-05-16","20228",2
"1766","2014-05-17","17994",2
"1767","2014-05-18","6536",2
"1768","2014-05-19","13438",2
"1769","2014-05-20","14886",2
"1770","2014-05-21","17535",2
"1771","2014-05-22","16514",2
"1772","2014-05-23","17941",2
"1773","2014-05-24","17135",2
"1774","2014-05-25","8935",2
"1775","2014-05-26","10521",2
"1776","2014-05-27","16914",2
"1777","2014-05-28","14665",2
"1778","2014-05-29","19519",2
"1779","2014-05-30","21834",2
"1780","2014-05-31","20712",2
"1781","2014-06-01","6290",2
"1782","2014-06-02","15157",2
"1783","2014-06-03","16761",2
"1784","2014-06-04","16590",2
"1785","2014-06-05","17797",2
"1786","2014-06-06","20201",2
"1787","2014-06-07","17811",2
"1788","2014-06-08","6126",2
"1789","2014-06-09","13136",2
"1790","2014-06-10","14860",2
"1791","2014-06-11","17380",2
"1792","2014-06-12","18492",2
"1793","2014-06-13","18481",2
"1794","2014-06-14","19437",2
"1795","2014-06-15","5672",2
"1796","2014-06-16","13956",2
"1797","2014-06-17","18152",2
"1798","2014-06-18","16463",2
"1799","2014-06-19","17926",2
"1800","2014-06-20","19018",2
"1801","2014-06-21","20655",2
"1802","2014-06-22","6913",2
"1803","2014-06-23","15169",2
"1804","2014-06-24","13932",2
"1805","2014-06-25","15937",2
"1806","2014-06-26","18036",2
"1807","2014-06-27","16802",2
