"Date","InCount","outlier"
"2012-10-12","153153",2
"2013-10-12","205919",2
"2014-10-12","108675",2
"2015-10-12","131427",2
"2016-10-12","161932",2
"2009-11-12","171912",2
"2010-11-12","141513",2
"2011-11-12","312043",1
"2012-11-12","119391",2
"2013-11-12","136541",2
"2014-11-12","134177",2
"2015-11-12","137664",2
"2016-11-12","239550",2
"2009-12-12","396756",1
"2010-12-12","171633",2
"2011-12-12","207186",2
"2012-12-12","173044",2
"2013-12-12","158614",2
"2014-12-12","188497",2
"2015-12-12","182092",2
"2016-12-12","198423",2
"2010-01-13","120100",2
"2011-01-13","139415",2
"2012-01-13","159784",2
"2013-01-13","72007",2
"2014-01-13","108463",2
"2015-01-13","121302",2
"2016-01-13","149473",2
"2017-01-13","125541",2
"2010-02-13","277679",1
"2011-02-13","87550",2
"2012-02-13","193373",2
"2013-02-13","114161",2
"2014-02-13","144045",2
"2015-02-13","147002",2
"2016-02-13","191759",2
"2017-02-13","161638",2
"2010-03-13","305162",1
"2011-03-13","85542",2
"2012-03-13","134236",2
"2013-03-13","144254",2
"2014-03-13","146165",2
"2015-03-13","160543",2
"2016-03-13","109461",2
"2010-04-13","164723",2
"2011-04-13","138213",2
"2012-04-13","166927",2
"2013-04-13","210463",2
"2014-04-13","96283",2
"2015-04-13","147949",2
"2016-04-13","143934",2
"2010-05-13","154326",2
"2011-05-13","135183",2
"2012-05-13","94690",2
"2013-05-13","120831",2
"2014-05-13","141058",2
"2015-05-13","133706",2
"2016-05-13","152780",2
"2010-06-13","86275",2
"2011-06-13","126870",2
"2012-06-13","137173",2
"2013-06-13","131367",2
"2014-06-13","159648",2
"2015-06-13","190940",2
"2016-06-13","122939",2
"2010-07-13","145773",2
"2011-07-13","134106",2
"2012-07-13","141503",2
"2013-07-13","167007",2
"2014-07-13","113066",2
"2015-07-13","123463",2
"2016-07-13","146157",2
"2009-08-13","178625",2
"2010-08-13","149847",2
"2011-08-13","164751",2
"2012-08-13","133721",2
"2013-08-13","148049",2
"2014-08-13","116328",2
"2015-08-13","144733",2
"2016-08-13","176732",2
"2009-09-13","98304",2
"2010-09-13","140350",2
"2011-09-13","132752",2
"2012-09-13","150649",2
"2013-09-13","132229",2
"2014-09-13","193258",2
"2015-09-13","109218",2
"2016-09-13","157310",2
"2009-10-13","174718",2
"2010-10-13","169530",2
"2011-10-13","138113",2
"2012-10-13","251673",1
"2013-10-13","86580",2
"2014-10-13","119961",2
"2015-10-13","137317",2
"2016-10-13","155302",2
"2009-11-13","190605",2
"2010-11-13","272855",1
"2011-11-13","117597",2
"2012-11-13","144102",2
"2013-11-13","137904",2
"2014-11-13","146979",2
"2015-11-13","132813",2
"2016-11-13","128566",2
"2009-12-13","222117",2
"2010-12-13","189125",2
"2011-12-13","195026",2
"2012-12-13","169033",2
"2013-12-13","176972",2
"2014-12-13","272750",1
"2015-12-13","161318",2
"2016-12-13","173419",2
"2010-01-14","134383",2
"2011-01-14","149422",2
"2012-01-14","198676",2
"2013-01-14","103155",2
"2014-01-14","113630",2
"2015-01-14","120980",2
"2016-01-14","128497",2
"2017-01-14","174252",2
"2010-02-14","105659",2
"2011-02-14","152016",2
"2012-02-14","188085",2
"2013-02-14","157962",2
"2014-02-14","125182",2
"2015-02-14","192426",2
"2016-02-14","103144",2
"2017-02-14","152827",2
"2010-03-14","88136",2
"2011-03-14","143669",2
"2012-03-14","142301",2
"2013-03-14","154789",2
"2014-03-14","151170",2
"2015-03-14","211446",2
"2016-03-14","146947",2
"2010-04-14","172384",2
"2011-04-14","143660",2
"2012-04-14","162483",2
"2013-04-14","99571",2
"2014-04-14","157336",2
"2015-04-14","131584",2
"2016-04-14","132418",2
"2010-05-14","154576",2
"2011-05-14","206606",2
"2012-05-14","148891",2
"2013-05-14","135740",2
"2014-05-14","150770",2
"2015-05-14","134322",2
"2016-05-14","192678",2
"2010-06-14","125548",2
"2011-06-14","144925",2
"2012-06-14","150454",2
"2013-06-14","144331",2
"2014-06-14","215318",2
"2015-06-14","100315",2
"2016-06-14","132982",2
"2010-07-14","144603",2
"2011-07-14","145312",2
"2012-07-14","214022",2
"2013-07-14","92658",2
"2014-07-14","136892",2
"2015-07-14","138340",2
"2016-07-14","146264",2
"2009-08-14","189334",2
"2010-08-14","206070",2
"2011-08-14","74610",2
"2012-08-14","148428",2
"2013-08-14","133608",2
"2014-08-14","142158",2
"2015-08-14","122430",2
"2016-08-14","101749",2
"2009-09-14","142834",2
"2010-09-14","146252",2
"2011-09-14","132455",2
"2012-09-14","143479",2
"2013-09-14","201006",2
"2014-09-14","94323",2
"2015-09-14","126167",2
"2016-09-14","155749",2
"2009-10-14","155780",2
"2010-10-14","152202",2
"2011-10-14","163769",2
"2012-10-14","101208",2
"2013-10-14","106408",2
"2014-10-14","127081",2
"2015-10-14","144343",2
"2016-10-14","194997",2
"2009-11-14","322112",1
"2010-11-14","118407",2
"2011-11-14","158503",2
"2012-11-14","141417",2
"2013-11-14","139216",2
"2014-11-14","140460",2
"2015-11-14","204410",2
"2016-11-14","143653",2
"2009-12-14","234042",2
"2010-12-14","186885",2
"2011-12-14","172598",2
"2012-12-14","138045",2
"2013-12-14","290068",1
"2014-12-14","165001",2
"2015-12-14","171660",2
"2016-12-14","182091",2
"2010-01-15","149339",2
"2011-01-15","191734",2
"2012-01-15","75846",2
"2013-01-15","121313",2
"2014-01-15","118324",2
"2015-01-15","121521",2
"2016-01-15","148109",2
"2017-01-15","83109",2
"2010-02-15","177013",2
"2011-02-15","129555",2
"2012-02-15","175872",2
"2013-02-15","147342",2
"2014-02-15","171166",2
"2015-02-15","98161",2
"2016-02-15","147713",2
"2017-02-15","139816",2
"2010-03-15","136907",2
"2011-03-15","127746",2
"2012-03-15","164072",2
"2013-03-15","151099",2
"2014-03-15","208709",2
"2015-03-15","98130",2
"2016-03-15","129176",2
"2010-04-15","166737",2
"2011-04-15","162011",2
"2012-04-15","85884",2
"2013-04-15","158918",2
"2014-04-15","155096",2
"2015-04-15","143228",2
"2016-04-15","152638",2
"2010-05-15","256346",1
"2011-05-15","74831",2
"2012-05-15","138778",2
"2013-05-15","123182",2
"2014-05-15","152621",2
"2015-05-15","164678",2
"2016-05-15","103680",2
"2010-06-15","149743",2
"2011-06-15","134720",2
"2012-06-15","155607",2
"2013-06-15","198071",2
"2014-06-15","95632",2
"2015-06-15","141049",2
"2016-06-15","129802",2
"2010-07-15","149991",2
"2011-07-15","154988",2
"2012-07-15","99365",2
"2013-07-15","117836",2
"2014-07-15","139173",2
"2015-07-15","153812",2
"2016-07-15","146776",2
"2009-08-15","221090",2
"2010-08-15","93073",2
"2011-08-15","138337",2
"2012-08-15","131538",2
"2013-08-15","139705",2
"2014-08-15","129952",2
"2015-08-15","171458",2
"2016-08-15","166008",2
"2009-09-15","149539",2
"2010-09-15","125637",2
"2011-09-15","156975",2
"2012-09-15","202821",2
"2013-09-15","80869",2
"2014-09-15","131567",2
"2015-09-15","130477",2
"2016-09-15","173349",2
"2009-10-15","160609",2
"2010-10-15","171512",2
"2011-10-15","238712",2
"2012-10-15","136805",2
"2013-10-15","126082",2
"2014-10-15","133828",2
"2015-10-15","137856",2
"2016-10-15","259236",1
"2009-11-15","161248",2
"2010-11-15","164013",2
"2011-11-15","163731",2
"2012-11-15","147502",2
"2013-11-15","162534",2
"2014-11-15","262075",1
"2015-11-15","114198",2
"2016-11-15","137650",2
"2009-12-15","236673",2
"2010-12-15","211654",2
"2011-12-15","211526",2
"2012-12-15","291281",1
"2013-12-15","164899",2
"2014-12-15","170305",2
"2015-12-15","157184",2
"2016-12-15","201219",2
"2010-01-16","216633",2
"2011-01-16","71785",2
"2012-01-16","130729",2
"2013-01-16","115774",2
"2014-01-16","118657",2
"2015-01-16","125225",2
"2016-01-16","195860",2
"2017-01-16","116039",2
"2010-02-16","192522",2
"2011-02-16","143238",2
"2012-02-16","173933",2
"2013-02-16","208540",2
"2014-02-16","93336",2
"2015-02-16","150563",2
"2016-02-16","144206",2
"2017-02-16","148176",2
"2010-03-16","153207",2
"2011-03-16","135943",2
"2012-03-16","169031",2
"2013-03-16","217130",2
"2014-03-16","111223",2
"2015-03-16","123016",2
"2016-03-16","133710",2
"2010-04-16","200438",2
"2011-04-16","204631",2
"2012-04-16","145383",2
"2013-04-16","154135",2
"2014-04-16","156618",2
"2015-04-16","143062",2
"2016-04-16","179283",2
"2010-05-16","102903",2
"2011-05-16","117858",2
"2012-05-16","152106",2
"2013-05-16","145922",2
"2014-05-16","165080",2
"2015-05-16","203196",2
"2016-05-16","137462",2
"2010-06-16","152725",2
"2011-06-16","144811",2
"2012-06-16","182553",2
"2013-06-16","90059",2
"2014-06-16","145014",2
"2015-06-16","144809",2
"2016-06-16","137874",2
"2010-07-16","162684",2
"2011-07-16","190566",2
"2012-07-16","135150",2
"2013-07-16","117600",2
"2014-07-16","141818",2
"2015-07-16","152648",2
"2016-07-16","201709",2
"2009-08-16","98754",2
"2010-08-16","178711",2
"2011-08-16","142989",2
"2012-08-16","157694",2
"2013-08-16","128124",2
"2014-08-16","183052",2
"2015-08-16","101661",2
"2016-08-16","171263",2
"2009-09-16","148226",2
"2010-09-16","163788",2
"2011-09-16","143643",2
"2012-09-16","93541",2
"2013-09-16","121265",2
"2014-09-16","136594",2
"2015-09-16","147234",2
"2016-09-16","163326",2
"2009-10-16","194923",2
"2010-10-16","260013",1
"2011-10-16","98815",2
"2012-10-16","120560",2
"2013-10-16","104370",2
"2014-10-16","141685",2
"2015-10-16","162185",2
"2016-10-16","114981",2
"2009-11-16","152853",2
"2010-11-16","153740",2
"2011-11-16","169196",2
"2012-11-16","153160",2
"2013-11-16","292717",1
"2014-11-16","141070",2
"2015-11-16","135751",2
"2016-11-16","139404",2
"2009-12-16","244908",2
"2010-12-16","185600",2
"2011-12-16","230695",2
"2012-12-16","175729",2
"2013-12-16","169014",2
"2014-12-16","180397",2
"2015-12-16","166283",2
"2016-12-16","226222",2
"2010-01-17","100292",2
"2011-01-17","133904",2
"2012-01-17","135371",2
"2013-01-17","122877",2
"2014-01-17","113298",2
"2015-01-17","131867",2
"2016-01-17","89195",2
"2017-01-17","128989",2
"2010-02-17","186070",2
"2011-02-17","133642",2
"2012-02-17","180685",2
"2013-02-17","91468",2
"2014-02-17","131125",2
"2015-02-17","156781",2
"2016-02-17","125644",2
"2017-02-17","158599",2
"2010-03-17","154129",2
"2011-03-17","151305",2
"2012-03-17","234348",2
"2013-03-17","105722",2
"2014-03-17","139919",2
"2015-03-17","135300",2
"2016-03-17","155767",2
"2010-04-17","241077",2
"2011-04-17","96394",2
"2012-04-17","151713",2
"2013-04-17","139445",2
"2014-04-17","153763",2
"2015-04-17","155640",2
"2016-04-17","101292",2
"2010-05-17","143691",2
"2011-05-17","127974",2
"2012-05-17","137313",2
"2013-05-17","145420",2
"2014-05-17",NA,0
"2015-05-17","101615",2
"2016-05-17","134479",2
"2010-06-17","160125",2
"2011-06-17","151541",2
"2012-06-17","86590",2
"2013-06-17","129027",2
"2014-06-17","158534",2
"2015-06-17","136913",2
"2016-06-17","153833",2
"2009-07-17","139390",2
"2010-07-17","236101",2
"2011-07-17","92357",2
"2012-07-17","148392",2
"2013-07-17","125261",2
"2014-07-17","150489",2
"2015-07-17","144010",2
"2016-07-17","103217",2
"2009-08-17","176879",2
"2010-08-17","159598",2
"2011-08-17","161513",2
"2012-08-17","143574",2
"2013-08-17","156462",2
"2014-08-17","95374",2
"2015-08-17","149055",2
"2016-08-17","166483",2
"2009-09-17","164184",2
"2010-09-17","165361",2
"2011-09-17","191888",2
"2012-09-17","148661",2
"2013-09-17","136252",2
"2014-09-17","138640",2
"2015-09-17","145838",2
"2016-09-17","213010",2
"2009-10-17","293435",1
"2010-10-17","114771",2
"2011-10-17","126785",2
"2012-10-17","140784",2
"2013-10-17","138753",2
"2014-10-17","151279",2
"2015-10-17","224889",2
"2016-10-17","160153",2
"2009-11-17","174694",2
"2010-11-17","127964",2
"2011-11-17","187066",2
"2012-11-17","235437",2
"2013-11-17","141132",2
"2014-11-17","135999",2
"2015-11-17","121123",2
"2016-11-17","140581",2
"2009-12-17","257578",1
"2010-12-17","247540",2
"2011-12-17","310746",1
"2012-12-17","186860",2
"2013-12-17","182332",2
"2014-12-17","176222",2
"2015-12-17","186641",2
"2016-12-17","258708",1
"2010-01-18","150480",2
"2011-01-18","145241",2
"2012-01-18","139617",2
"2013-01-18","104564",2
"2014-01-18","144458",2
"2015-01-18","75868",2
"2016-01-18","142771",2
"2017-01-18","132688",2
"2010-02-18","179787",2
"2011-02-18","153976",2
"2012-02-18","189787",2
"2013-02-18","155760",2
"2014-02-18","153216",2
"2015-02-18","166266",2
"2016-02-18","156503",2
"2017-02-18","188509",2
"2010-03-18","156598",2
"2011-03-18","160579",2
"2012-03-18","95180",2
"2013-03-18","127667",2
"2014-03-18","130764",2
"2015-03-18","133906",2
"2016-03-18","152023",2
"2010-04-18","84832",2
"2011-04-18","160292",2
"2012-04-18","108776",2
"2013-04-18","136128",2
"2014-04-18","150214",2
"2015-04-18","187452",2
"2016-04-18","136402",2
"2010-05-18","143962",2
"2011-05-18","130625",2
"2012-05-18","151109",2
"2013-05-18","181283",2
"2014-05-18","110437",2
"2015-05-18","120131",2
"2016-05-18","113165",2
"2010-06-18","159787",2
"2011-06-18","226047",2
"2012-06-18","141715",2
"2013-06-18","149890",2
"2014-06-18","159974",2
"2015-06-18","151454",2
"2016-06-18","196904",2
"2009-07-18","250356",2
"2010-07-18","108616",2
"2011-07-18","123724",2
"2012-07-18","145249",2
"2013-07-18","134530",2
"2014-07-18","141857",2
"2015-07-18","189786",2
"2016-07-18","146979",2
"2009-08-18","185111",2
"2010-08-18","164918",2
"2011-08-18","152800",2
"2012-08-18","176159",2
"2013-08-18","81473",2
"2014-08-18","139116",2
"2015-08-18","140165",2
"2016-08-18","164769",2
"2009-09-18","171739",2
"2010-09-18","236902",2
"2011-09-18","93143",2
"2012-09-18","151455",2
"2013-09-18","133323",2
"2014-09-18","137518",2
"2015-09-18","166448",2
"2016-09-18","131027",2
"2009-10-18","120459",2
"2010-10-18","140939",2
"2011-10-18","122882",2
"2012-10-18","144465",2
"2013-10-18","136953",2
"2014-10-18","220393",2
"2015-10-18","109191",2
"2016-10-18","159334",2
"2009-11-18","147070",2
"2010-11-18","154452",2
"2011-11-18","200212",2
"2012-11-18","129099",2
"2013-11-18","115450",2
"2014-11-18","138695",2
"2015-11-18","126051",2
"2016-11-18","145200",2
"2009-12-18","238136",2
"2010-12-18","268245",1
"2011-12-18","181733",2
"2012-12-18","201403",2
"2013-12-18","165848",2
"2014-12-18","168069",2
"2015-12-18","208426",2
"2016-12-18","178420",2
"2010-01-19","146118",2
"2011-01-19","154778",2
"2012-01-19","138793",2
"2013-01-19","124005",2
"2014-01-19","71475",2
"2015-01-19","121785",2
"2016-01-19","145387",2
"2017-01-19","139951",2
"2010-02-19","202358",2
"2011-02-19","150849",2
"2012-02-19","91104",2
"2013-02-19","176667",2
"2014-02-19","159286",2
"2015-02-19","137236",2
"2016-02-19","161819",2
"2017-02-19","103437",2
"2010-03-19","186751",2
"2011-03-19","232810",2
"2012-03-19","131951",2
"2013-03-19","152646",2
"2014-03-19","134243",2
"2015-03-19","138586",2
"2016-03-19","204952",2
"2010-04-19","129607",2
"2011-04-19","174515",2
"2012-04-19","119410",2
"2013-04-19","151940",2
"2014-04-19","187764",2
"2015-04-19","93243",2
"2016-04-19","146549",2
"2010-05-19","142525",2
"2011-05-19","143552",2
"2012-05-19","204096",2
"2013-05-19","106128",2
"2014-05-19","142059",2
"2015-05-19","117264",2
"2016-05-19","139903",2
"2010-06-19","224563",2
"2011-06-19","101818",2
"2012-06-19","142318",2
"2013-06-19","141143",2
"2014-06-19","145260",2
"2015-06-19","161681",2
"2016-06-19","97212",2
"2009-07-19","98951",2
"2010-07-19","164755",2
"2011-07-19","149508",2
"2012-07-19","166389",2
"2013-07-19","138584",2
"2014-07-19","193168",2
"2015-07-19","97028",2
"2016-07-19","142835",2
"2009-08-19","180466",2
"2010-08-19","177086",2
"2011-08-19","156410",2
"2012-08-19","74113",2
"2013-08-19","130520",2
"2014-08-19","147106",2
"2015-08-19","164791",2
"2016-08-19","151685",2
"2009-09-19","272012",1
"2010-09-19","96330",2
"2011-09-19","147481",2
"2012-09-19","153374",2
"2013-09-19","123045",2
"2014-09-19","160845",2
"2015-09-19","215534",2
"2016-09-19","162145",2
"2009-10-19","153832",2
"2010-10-19","151098",2
"2011-10-19","145263",2
"2012-10-19","171873",2
"2013-10-19","217852",2
"2014-10-19","101464",2
"2015-10-19","139747",2
"2016-10-19","165288",2
"2009-11-19","186645",2
"2010-11-19","171001",2
"2011-11-19","331337",1
"2012-11-19","122022",2
"2013-11-19","126735",2
"2014-11-19","149264",2
"2015-11-19","129363",2
"2016-11-19","232810",2
"2009-12-19","355242",1
"2010-12-19","156021",2
"2011-12-19","254472",1
"2012-12-19","203221",2
"2013-12-19","169031",2
"2014-12-19","203206",2
"2015-12-19","256087",1
"2016-12-19","249099",2
"2010-01-20","146724",2
"2011-01-20","159210",2
"2012-01-20","145589",2
"2013-01-20","65550",2
"2014-01-20","113252",2
"2015-01-20","121098",2
"2016-01-20","140177",2
"2017-01-20","147169",2
"2010-02-20","253659",1
"2011-02-20","87833",2
"2012-02-20","132907",2
"2013-02-20","157407",2
"2014-02-20","140595",2
"2015-02-20","166327",2
"2016-02-20","174230",2
"2017-02-20","149876",2
"2010-03-20","213394",2
"2011-03-20","84437",2
"2012-03-20","151498",2
"2013-03-20","136366",2
"2014-03-20","160525",2
"2015-03-20","148326",2
"2016-03-20","95704",2
"2010-04-20","170893",2
"2011-04-20","175718",2
"2012-04-20","167138",2
"2013-04-20","246040",2
"2014-04-20","41085",1
"2015-04-20","140656",2
"2016-04-20","142302",2
"2010-05-20","160148",2
"2011-05-20","145280",2
"2012-05-20","99411",2
"2013-05-20","128901",2
"2014-05-20","133964",2
"2015-05-20","141012",2
"2016-05-20","151885",2
"2010-06-20","95961",2
"2011-06-20","139275",2
"2012-06-20","157634",2
"2013-06-20","126601",2
"2014-06-20","154096",2
"2015-06-20","200870",2
"2016-06-20","127213",2
"2009-07-20","197348",2
"2010-07-20","144031",2
"2011-07-20","139159",2
"2012-07-20","152372",2
"2013-07-20","187015",2
"2014-07-20","109743",2
"2015-07-20","146955",2
"2016-07-20","153106",2
"2009-08-20","162176",2
"2010-08-20","160698",2
"2011-08-20","180980",2
"2012-08-20","141127",2
"2013-08-20","139094",2
"2014-08-20","149647",2
"2015-08-20","160893",2
"2016-08-20","180153",2
"2009-09-20","131188",2
"2010-09-20","146928",2
"2011-09-20","143444",2
"2012-09-20","144443",2
"2013-09-20","144729",2
"2014-09-20","209903",2
"2015-09-20","119329",2
"2016-09-20","176315",2
"2009-10-20","149258",2
"2010-10-20","163617",2
"2011-10-20","146584",2
"2012-10-20","260138",1
"2013-10-20","95764",2
"2014-10-20","124448",2
"2015-10-20","142894",2
"2016-10-20","180827",2
"2009-11-20","207348",2
"2010-11-20","299061",1
"2011-11-20","139407",2
"2012-11-20","138359",2
"2013-11-20","121650",2
"2014-11-20","152493",2
"2015-11-20","155965",2
"2016-11-20","124693",2
"2009-12-20","179237",2
"2010-12-20","258517",1
"2011-12-20","283343",1
"2012-12-20","189754",2
"2013-12-20","195463",2
"2014-12-20","255291",1
"2015-12-20","180959",2
"2016-12-20","196348",2
"2017-03-01","134673",2
"2017-03-02","149171",2
"2017-03-03","124901",2
"2017-03-04","205273",2
"2017-03-05","89688",2
"2017-03-06","148864",2
"2017-03-07","136710",2
"2017-03-08","135659",2
"2017-03-09","154889",2
"2017-03-10","150163",2
"2017-03-11","201778",2
"2017-03-12","109553",2
"2017-03-13","141359",2
"2017-03-14","135950",2
"2017-03-15","149581",2
"2017-03-16","144239",2
"2017-03-17","140470",2
"2017-03-18","196092",2
"2017-03-19","97704",2
"2017-03-20","133909",2
"2017-03-21","127081",2
"2017-03-22","123329",2
"2017-03-23","160054",2
"2017-03-24","165323",2
"2017-03-25","196496",2
"2017-03-26","102503",2
"2017-03-27","136542",2
"2017-03-28","126777",2
"2017-03-29","124377",2
"2017-03-30","145383",2
"2017-03-31","160027",2
"2017-04-01","191966",2
"2017-04-02","103077",2
"2017-04-03","153587",2
"2017-04-04","132853",2
"2017-04-05","141351",2
"2017-04-06","151229",2
"2017-04-07","149509",2
"2017-04-08","180407",2
"2017-04-09","93783",2
"2017-04-10","155735",2
"2017-04-11","134951",2
"2017-04-12","139057",2
"2017-04-13","167823",2
"2017-04-14","143026",2
"2017-04-15","163938",2
"2017-04-16","39426",1
"2017-04-17","127086",2
"2017-04-18","142823",2
"2017-04-19","136904",2
"2017-04-20","149364",2
"2017-04-21","138005",2
"2017-04-22","181567",2
"2017-04-23","94568",2
"2017-04-24","135153",2
"2017-04-25","119271",2
"2017-04-26","132107",2
"2017-04-27","140413",2
"2017-04-28","159523",2
"2017-04-29","207171",2
"2017-04-30","112321",2
"2017-05-01","128394",2
"2017-05-02","136210",2
"2017-05-03","134395",2
"2017-05-04","140752",2
"2017-05-05","145736",2
"2017-05-06","182670",2
"2017-05-07","98774",2
"2017-05-08","136940",2
"2017-05-09","128777",2
"2017-05-10","132502",2
"2017-05-11","151004",2
"2017-05-12","135983",2
"2017-05-13","181609",2
"2017-05-14","108472",2
"2017-05-15","128562",2
"2017-05-16","124041",2
"2017-05-17","121422",2
"2017-05-18","146674",2
"2017-05-19","140057",2
"2017-05-20","165126",2
"2017-05-21","102894",2
"2017-05-22","146013",2
"2017-05-23","134960",2
"2017-05-24","145019",2
"2017-05-25","148288",2
"2017-05-26","155209",2
"2017-05-27","182875",2
"2017-05-28","118099",2
"2017-05-29","112383",2
"2017-05-30","158203",2
"2017-05-31","160626",2
"2017-07-01","205932",2
"2017-07-02","121899",2
"2017-07-03","161541",2
"2017-07-04","150790",2
"2017-07-05","156394",2
"2017-07-06","160222",2
"2017-07-07","165527",2
"2017-07-08","195367",2
"2017-07-09","123627",2
"2017-07-10","143912",2
"2017-07-11","135056",2
"2017-07-12","162328",2
"2017-07-13","158366",2
"2017-07-14","168841",2
"2017-07-15","195615",2
"2017-07-16","110779",2
"2017-07-17","158975",2
"2017-07-18","159739",2
"2017-07-19","149970",2
"2017-07-20","148587",2
"2017-07-21","162296",2
"2017-07-22","183219",2
"2017-07-23","110703",2
"2017-07-24","159540",2
"2017-07-25","163274",2
"2017-07-26","155553",2
"2017-07-27","164784",2
"2017-07-28","177510",2
"2017-07-29","195813",2
"2017-07-30","114520",2
"2010-01-21","166544",2
"2011-01-21","151743",2
"2012-01-21","193016",2
"2013-01-21","72083",2
"2014-01-21","108321",2
"2015-01-21","91855",2
"2016-01-21","138062",2
"2017-01-21","185728",2
"2010-02-21","53195",2
"2011-02-21","141205",2
"2012-02-21","140227",2
"2013-02-21","167649",2
"2014-02-21","158475",2
"2015-02-21","176909",2
"2016-02-21","79235",2
"2017-02-21","136057",2
"2010-03-21","135484",2
"2011-03-21","139019",2
"2012-03-21","131422",2
"2013-03-21","231267",2
"2014-03-21","136582",2
"2015-03-21","197107",2
"2016-03-21","141672",2
"2010-04-21","172409",2
"2011-04-21","199016",2
"2012-04-21","218984",2
"2013-04-21","99444",2
"2014-04-21","126468",2
"2015-04-21","146364",2
"2016-04-21","137904",2
"2010-05-21","183471",2
"2011-05-21","222845",2
"2012-05-21","136655",2
"2013-05-21","144447",2
"2014-05-21","154148",2
"2015-05-21","153411",2
"2016-05-21","175176",2
"2010-06-21","147080",2
"2011-06-21","133764",2
"2012-06-21","118554",2
"2013-06-21","134479",2
"2014-06-21","215334",2
"2015-06-21","91168",2
"2016-06-21","141381",2
"2009-07-21","172605",2
"2010-07-21","152499",2
"2011-07-21","150705",2
"2012-07-21","207487",2
"2013-07-21","90853",2
"2014-07-21","152364",2
"2015-07-21","156320",2
"2016-07-21","152752",2
"2009-08-21","169575",2
"2010-08-21","206733",2
"2011-08-21","86722",2
"2012-08-21","141620",2
"2013-08-21","146305",2
"2014-08-21","140880",2
"2015-08-21","150729",2
"2016-08-21","106180",2
"2009-09-21","157009",2
"2010-09-21","169347",2
"2011-09-21","162216",2
"2012-09-21","155441",2
"2013-09-21","214440",2
"2014-09-21","111859",2
"2015-09-21","128291",2
"2016-09-21","172939",2
"2009-10-21","158538",2
"2010-10-21","155778",2
"2011-10-21","158126",2
"2012-10-21","102658",2
"2013-10-21","93560",2
"2014-10-21","124461",2
"2015-10-21","137368",2
"2016-10-21","199007",2
"2009-11-21","327604",1
"2010-11-21","134793",2
"2011-11-21","162967",2
"2012-11-21","132383",2
"2013-11-21","130913",2
"2014-11-21","165451",2
"2015-11-21","244281",2
"2016-11-21","117743",2
"2009-12-21","343501",1
"2010-12-21","274541",1
"2011-12-21","271715",1
"2012-12-21","243964",2
"2013-12-21","267700",1
"2014-12-21","160465",2
"2015-12-21","224580",2
"2016-12-21","225437",2
"2010-01-22","147660",2
"2011-01-22","215968",2
"2012-01-22","76403",2
"2013-01-22","109536",2
"2014-01-22","105699",2
"2015-01-22","131039",2
"2016-01-22","141828",2
"2017-01-22","83921",2
"2010-02-22","137678",2
"2011-02-22","165116",2
"2012-02-22","114665",2
"2013-02-22","186784",2
"2014-02-22","204524",2
"2015-02-22","78352",2
"2016-02-22","131858",2
"2017-02-22","143646",2
"2010-03-22","128952",2
"2011-03-22","155140",2
"2012-03-22","161728",2
"2013-03-22","114443",2
"2014-03-22","210691",2
"2015-03-22","103142",2
"2016-03-22","136104",2
"2010-04-22","177026",2
"2011-04-22","167461",2
"2012-04-22","76995",2
"2013-04-22","137105",2
"2014-04-22","144291",2
"2015-04-22","152143",2
"2016-04-22","156059",2
"2010-05-22","239613",2
"2011-05-22","84118",2
"2012-05-22","157751",2
"2013-05-22","140148",2
"2014-05-22","125312",2
"2015-05-22","156273",2
"2016-05-22","101164",2
"2010-06-22","146474",2
"2011-06-22","133668",2
"2012-06-22","126552",2
"2013-06-22","188532",2
"2014-06-22","110135",2
"2015-06-22","126630",2
"2016-06-22","134684",2
"2009-07-22","188276",2
"2010-07-22","154883",2
"2011-07-22","154604",2
"2012-07-22","89089",2
"2013-07-22","129536",2
"2014-07-22","142957",2
"2015-07-22","149603",2
"2016-07-22","169727",2
"2009-08-22","224999",2
"2010-08-22","97940",2
"2011-08-22","157124",2
"2012-08-22","147782",2
"2013-08-22","143170",2
"2014-08-22","153443",2
"2015-08-22","173842",2
"2016-08-22","158863",2
"2009-09-22","165354",2
"2010-09-22","180746",2
"2011-09-22","148567",2
"2012-09-22","230244",2
"2013-09-22","101660",2
"2014-09-22","161371",2
"2015-09-22","151824",2
"2016-09-22","179925",2
"2009-10-22","167817",2
"2010-10-22","196305",2
"2011-10-22","241699",2
"2012-10-22","125035",2
"2013-10-22","105615",2
"2014-10-22","137330",2
"2015-10-22","145175",2
"2016-10-22","258323",1
"2009-11-22","143115",2
"2010-11-22","145330",2
"2011-11-22","166455",2
"2012-11-22","134980",2
"2013-11-22","156047",2
"2014-11-22","267931",1
"2015-11-22","137060",2
"2016-11-22","145187",2
"2009-12-22","322167",1
"2010-12-22","248687",2
"2011-12-22","309388",1
"2012-12-22","212928",2
"2013-12-22","167079",2
"2014-12-22","237447",2
"2015-12-22","168181",2
"2016-12-22","226761",2
"2010-01-23","250067",2
"2011-01-23","89639",2
"2012-01-23","131430",2
"2013-01-23","116064",2
"2014-01-23","119521",2
"2015-01-23","130148",2
"2016-01-23","192687",2
"2017-01-23","130341",2
"2010-02-23","140423",2
"2011-02-23","164831",2
"2012-02-23","140152",2
"2013-02-23","187795",2
"2014-02-23","93405",2
"2015-02-23","123765",2
"2016-02-23","133181",2
"2017-02-23","122466",2
