"Date","InCount","outlier"
"605","2011-03-13","10204",2
"606","2011-03-14","3937",2
"607","2011-03-15","4736",2
"608","2011-03-16","5175",2
"609","2011-03-17","6317",2
"610","2011-03-18","11051",2
"611","2011-03-19","12210",2
"612","2011-03-20","10193",2
"613","2011-03-21","4434",2
"614","2011-03-22","5466",2
"615","2011-03-23","6348",2
"616","2011-03-24","6415",2
"617","2011-03-25","11572",2
"618","2011-03-26","13240",2
"619","2011-03-27","9716",2
"620","2011-03-28","4648",2
"621","2011-03-29","5054",2
"622","2011-03-30","6403",2
"623","2011-03-31","6815",2
"624","2011-04-01","13404",2
"625","2011-04-02","14180",2
"626","2011-04-03","10505",2
"627","2011-04-04","4521",2
"628","2011-04-05","5204",2
"629","2011-04-06","6299",2
"630","2011-04-07","5910",2
"631","2011-04-08","9304",2
"632","2011-04-09","12085",2
"633","2011-04-10","8623",2
"634","2011-04-11","3576",2
"635","2011-04-12","4589",2
"636","2011-04-13","5738",2
"637","2011-04-14","5776",2
"638","2011-04-15","10160",2
"639","2011-04-16","11732",2
"640","2011-04-17","9340",2
"641","2011-04-18","4078",2
"642","2011-04-19","4337",2
"643","2011-04-20","5666",2
"644","2011-04-21","8498",2
"645","2011-04-22","11329",2
"646","2011-04-23","10393",2
"647","2011-04-24","8946",2
"648","2011-04-25","5598",2
"649","2011-04-26","3751",2
"650","2011-04-27","5543",2
"651","2011-04-28","7266",2
"652","2011-04-29","10255",2
"653","2011-04-30","12242",2
"654","2011-05-01","10085",2
"655","2011-05-02","6428",2
"656","2011-05-03","4715",2
"657","2011-05-04","5170",2
"658","2011-05-05","4546",2
"659","2011-05-06","9114",2
"660","2011-05-07","10452",2
"661","2011-05-08","6943",2
"662","2011-05-09","4016",2
"663","2011-05-10","4322",2
"664","2011-05-11","6038",2
"665","2011-05-12","6470",2
"666","2011-05-13","9083",2
"667","2011-05-14","10563",2
"668","2011-05-15","8678",2
"669","2011-05-16","4180",2
"670","2011-05-17","4411",2
"671","2011-05-18","5544",2
"672","2011-05-19","5683",2
"673","2011-05-20","9393",2
"674","2011-05-21","12764",2
"675","2011-05-22","8732",2
"676","2011-05-23","4096",2
"677","2011-05-24","4578",2
"678","2011-05-25","5655",2
"679","2011-05-26","5582",2
"680","2011-05-27","11031",2
"681","2011-05-28","12933",2
"682","2011-05-29","12355",2
"683","2011-05-30","9699",2
"684","2011-05-31","5915",2
"685","2011-06-01","7261",2
"686","2011-06-02","8222",2
"687","2011-06-03","12487",2
"688","2011-06-04","11586",2
"689","2011-06-05","9227",2
"690","2011-06-06","4797",2
"691","2011-06-07","4652",2
"692","2011-06-08","5342",2
"693","2011-06-09","5533",2
"694","2011-06-10","8352",2
"695","2011-06-11","10764",2
"696","2011-06-12","8869",2
"697","2011-06-13","4231",2
"698","2011-06-14","4845",2
"699","2011-06-15","4921",2
"700","2011-06-16","5084",2
"701","2011-06-17","8762",2
"702","2011-06-18","10679",2
"703","2011-06-19","8623",2
"704","2011-06-20","4012",2
"705","2011-06-21","4138",2
"706","2011-06-22","5115",2
"707","2011-06-23","5253",2
"708","2011-06-24","7702",2
"709","2011-06-25","10604",2
"710","2011-06-26","11476",2
"711","2011-06-27","5861",2
