Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount
Leeds,Commercial Street at Sharps,2017,September,36,Thursday,07-Sep-17,,25984,0,25984,25984,0,25984
Leeds,"Dortmund Square	",2017,September,36,Thursday,07-Sep-17,,20236,0,20236,20236,0,20236
Leeds,Headrow,2017,September,36,Thursday,07-Sep-17,,16594,0,16594,16594,0,16594
Leeds,Albion Street North,2017,September,36,Friday,08-Sep-17,,27505,0,27505,27505,0,27505
Leeds,Albion Street South,2017,September,36,Friday,08-Sep-17,,20755,0,20755,20755,0,20755
Leeds,Briggate,2017,September,36,Friday,08-Sep-17,,40689,0,40689,40689,0,40689
Leeds,"Briggate at McDonalds	",2017,September,36,Friday,08-Sep-17,,14069,13880,14069,14069,13880,14069
Leeds,Commercial Street at Barratts,2017,September,36,Friday,08-Sep-17,,19199,0,19199,19199,0,19199
Leeds,Commercial Street at Sharps,2017,September,36,Friday,08-Sep-17,,24692,0,24692,24692,0,24692
Leeds,"Dortmund Square	",2017,September,36,Friday,08-Sep-17,,23227,0,23227,23227,0,23227
Leeds,Headrow,2017,September,36,Friday,08-Sep-17,,17939,0,17939,17939,0,17939
Leeds,Albion Street North,2017,September,36,Saturday,09-Sep-17,,30883,0,30883,30883,0,30883
Leeds,Albion Street South,2017,September,36,Saturday,09-Sep-17,,24025,0,24025,24025,0,24025
Leeds,Briggate,2017,September,36,Saturday,09-Sep-17,,53503,0,53503,53503,0,53503
Leeds,"Briggate at McDonalds	",2017,September,36,Saturday,09-Sep-17,,17122,17645,17122,17122,17645,17122
Leeds,Commercial Street at Barratts,2017,September,36,Saturday,09-Sep-17,,23850,0,23850,23850,0,23850
Leeds,Commercial Street at Sharps,2017,September,36,Saturday,09-Sep-17,,29107,0,29107,29107,0,29107
Leeds,"Dortmund Square	",2017,September,36,Saturday,09-Sep-17,,22574,0,22574,22574,0,22574
Leeds,Headrow,2017,September,36,Saturday,09-Sep-17,,20584,0,20584,20584,0,20584
Leeds,Albion Street North,2017,September,36,Sunday,10-Sep-17,,17559,0,17559,17559,0,17559
Leeds,Albion Street South,2017,September,36,Sunday,10-Sep-17,,12925,0,12925,12925,0,12925
Leeds,Briggate,2017,September,36,Sunday,10-Sep-17,,32680,0,32680,32680,0,32680
Leeds,"Briggate at McDonalds	",2017,September,36,Sunday,10-Sep-17,,9087,10519,9087,9087,10519,9087
Leeds,Commercial Street at Barratts,2017,September,36,Sunday,10-Sep-17,,13197,0,13197,13197,0,13197
Leeds,Commercial Street at Sharps,2017,September,36,Sunday,10-Sep-17,,16737,0,16737,16737,0,16737
Leeds,"Dortmund Square	",2017,September,36,Sunday,10-Sep-17,,12606,0,12606,12606,0,12606
Leeds,Headrow,2017,September,36,Sunday,10-Sep-17,,11283,0,11283,11283,0,11283
Leeds,Albion Street North,2017,September,37,Monday,11-Sep-17,,28142,0,28142,28142,0,28142
Leeds,Albion Street South,2017,September,37,Monday,11-Sep-17,,19229,0,19229,19229,0,19229
Leeds,Briggate,2017,September,37,Monday,11-Sep-17,,32951,0,32951,32951,0,32951
Leeds,"Briggate at McDonalds	",2017,September,37,Monday,11-Sep-17,,9941,9519,9941,9941,9519,9941
Leeds,Commercial Street at Barratts,2017,September,37,Monday,11-Sep-17,,13297,0,13297,13297,0,13297
Leeds,Commercial Street at Sharps,2017,September,37,Monday,11-Sep-17,,22321,0,22321,22321,0,22321
Leeds,"Dortmund Square	",2017,September,37,Monday,11-Sep-17,,23799,0,23799,23799,0,23799
Leeds,Headrow,2017,September,37,Monday,11-Sep-17,,17259,0,17259,17259,0,17259
Leeds,Albion Street North,2017,September,37,Tuesday,12-Sep-17,,27490,0,27490,27490,0,27490
